3000    100
80.736,70.17,3.0596,41.902,9.4761,0.1021,21.118,92.981,22.321,46.865,57.297,94.838,23.27,76.629,22.837,7.5067,66.123,52.849,35.692,64.178,86.123,52.162,78.215,35.032,23.847,39.511,92.265,51.638,0.16015,12.892,75.822,80.642,66.98,56.77,5.6024,86.065,42.154,52.903,96.265,56.598,25.003,90.922,96.96,1.7087,0.72895,77.363,69.381,28.183,74.304,30.539,75.116,53.567,32.79,54.821,82.078,43.145,65.923,84.332,48.761,40.665,93.778,62.589,42.785,48.013,9.507,83.282,48.72,48.824,58.165,82.287,17.02,30.758,88.686,92.331,86.905,39.722,92.867,38.512,70.874,96.653,54.336,85.656,51.482,78.983,26.061,54.269,56.038,2.3409,63.129,24.125,34.503,9.6831,62.925,41.479,92.528,13.327,81.897,38.302,83.275,15.662
84.567,64.141,33.285,85.818,81.815,64.804,32.961,2.4552,3.7305,48.392,77.739,25.464,17.599,92.725,52.826,84.803,24.325,51.378,34.214,69.756,82.903,36.759,5.9716,13.865,70.018,8.8984,19.854,28.623,44.091,31.685,34.049,80.792,94.434,22.935,89.931,61.357,64.874,6.6382,22.633,24.47,54.522,86.087,5.413,41.986,10.258,30.594,75.687,95.115,46.401,31.489,32.289,26.447,77.917,54.102,71.183,68.219,88.255,88.357,67.591,88.025,45.971,62.418,25.411,42.577,74.667,33.065,79.939,93.414,15.387,37.163,85.983,46.699,19.91,56.253,3.8108,10.631,14.354,83.104,91.593,18.114,66.068,16.716,75.402,63.694,2.2599,77.668,40.194,36.931,32.694,62.836,67.139,21.875,80.898,53.515,54.838,35.434,32.695,51.422,87.109,54.283
83.417,13.47,83.175,10.16,5.821,8.8331,84.048,48.715,23.25,0.36017,28.715,32.153,12.895,22.543,34.755,32.298,84.976,51.042,73.053,28.079,60.772,35.578,2.9853,2.8071,71.5,86.306,42.677,24.692,60.828,56.407,53.934,53.283,80.722,79.256,75.104,38.984,84.845,26.551,61.532,72.54,6.9438,72.243,7.3193,78.32,74.114,89.432,6.4459,77.764,22.948,33.682,77.955,15.15,77.537,93.138,79.951,74.182,48.604,19.244,10.851,10.033,12.732,56.566,59.098,57.799,43.268,73.008,29.457,58.003,91.671,42.876,6.0996,27.883,74.491,94.748,57.506,46.741,0.87913,9.3843,51.904,49.122,7.0141,86.019,69.543,21.389,83.973,63.246,42.882,41.405,76.958,77.087,75.18,24.354,26.917,52.142,52.878,30.357,96.442,83.949,44.125,37.435
9.3829,89.667,46.165,63.404,6.3735,91.408,86.278,44.374,87.026,67.185,92.567,88.818,31.719,43.712,47.299,45.253,68.638,89.858,64.664,51.299,13.177,10.759,37.715,58.963,61.472,58.261,72.432,6.8669,10.474,32.422,26.389,13.519,96.358,94.643,59.005,45.699,95.363,72.146,94.345,45.435,69.606,6.7246,89.219,88.339,65.835,82.167,36.498,60.534,17.741,18.307,81.212,67.065,63.623,10.266,96.579,88.905,54.362,84.032,32.49,48.311,57.58,23.639,38.164,35.642,47.062,11.79,95.292,30.759,28.319,20.667,30.066,93.794,39.041,81.256,81.672,38.004,61.693,18.72,8.5402,80.122,74.982,40.949,40.648,52.417,61.104,26.213,96.933,76.716,39.245,0.44478,82.15,11.389,63.046,35.359,67.69,8.809,11.013,20.491,27.15,10.909
39.705,35.118,78.354,68.378,79.714,41.256,65.155,37.088,71.676,66.503,75.066,91.529,85.226,53.118,6.5812,88.08,14.936,67.589,23.412,48.165,84.482,4.4578,6.1711,32.806,60.607,17.464,71.154,81.735,43.091,42.206,49.695,7.0766,84.33,66.327,64.478,42.273,20.223,46.2,65.751,0.63597,56.86,86.477,54.589,51.651,67.355,20.641,24.032,26.444,2.4661,9.8301,14.955,17.999,17.468,86.296,96.898,86.45,45.739,2.8825,57.394,94.347,10.675,83.544,79.531,44.008,91.638,55.478,65.098,81.075,83.497,34.794,85.605,13.138,32.385,53.923,9.1124,86.26,96.739,47.831,67.063,85.022,96.452,18.222,72.659,78.494,54.982,76.991,93.549,86.616,37.97,41.684,88.77,53.597,40.747,17.801,22.396,5.4556,36.486,74.726,63.937,30.384
67.62,76.462,78.879,23.24,27.488,43.874,20.445,53.887,38.26,46.535,88.764,94.529,33.146,21.192,80.617,13.737,32.473,65.305,40.707,28.977,95.178,42.056,24.15,63.421,55.773,3.0599,92.242,85.572,65.864,82.035,78.815,82.65,79.523,40.799,69.831,57.382,51.446,94.69,95.436,40.776,2.9765,30.789,83.119,43.508,22.415,57.607,16.156,62.186,95.427,78.304,55.844,14.416,4.2264,63.412,68.527,56.975,93.628,59.336,65.984,45.507,46.353,43.403,6.2724,37.212,67.186,66.05,38.133,34.114,94.856,58.23,91.919,1.6018,67.428,64.201,51.036,47.902,30.181,76.101,92.049,73.062,6.0799,80.05,16.459,6.674,22.409,17.005,9.6544,22.221,76.051,48.328,17.726,21.909,94.862,39.345,24.749,65.496,3.2103,5.42,42.249,88.585
40.297,61.441,18.215,57.505,34.34,75.963,36.026,11.563,91.87,89.612,39.971,20.843,24.603,52.507,49.849,86.941,26.817,38.633,41.856,59.963,60.657,36.477,94.071,55.884,75.837,51.397,50.474,94.79,18.451,90.291,92.151,35.456,57.058,92.98,35.307,46.177,56.549,66.091,14.053,3.8981,3.6234,11.897,59.815,42.811,22.857,26.592,84.341,91.927,87.979,58.837,19.836,43.472,54.416,45.012,6.64,70.998,87.926,2.6482,89.677,45.939,66.161,52.962,75.106,50.268,66.083,57.717,17.34,84.146,28.278,87.894,96.723,16.209,40.81,42.893,6.796,8.9858,69.871,58.801,52.932,9.3603,65.809,50.098,15.987,2.1982,89.723,77.61,3.1255,83.126,51.932,84.901,30.563,48.452,9.8324,20.202,2.0433,92.422,61.026,89.794,89.295,21.104
60.455,49.48,80.907,84.848,22.879,14.134,75.115,10.94,91.08,43.497,62.919,90.31,91.248,83.492,86.395,35.507,81.097,68.843,7.7693,72.075,66.196,35.309,69.559,61.905,55.637,7.5355,21.263,28.636,41.39,10.843,69.03,41.93,19.839,69.07,80.87,48.407,73.853,61.005,62.014,24.17,34.421,57.214,21.483,31.658,37.304,4.8857,93.471,12.848,6.6138,45.342,20.114,80.921,5.871,39.558,55.811,40.696,2.6329,91.166,46.967,25.26,51.276,32.628,96.007,88.494,37.22,33.279,67.785,15.703,23.934,11.658,30.827,29.282,82.74,48.417,83.909,52.622,65.277,0.16107,21.245,1.1295,11.515,61.313,14.146,67.173,8.418,72.647,30.318,50.289,64.005,8.5968,85.261,30.221,23.504,35.211,5.0584,20.742,1.5691,38.206,16.004,90.646
55.775,10.688,52.655,19.667,24.607,89.731,29.955,15.662,64.519,54.937,26.476,89.367,55.224,11.974,6.5916,29.301,55.984,85.002,42.251,90.226,32.26,91.283,25.44,3.3092,34.73,69.15,75.529,78.844,49.489,63.172,57.922,68.588,86.872,81.034,11.141,55.384,30.541,92.545,20.261,19.09,57.09,50.928,80.108,34.23,44.512,60.024,95.762,13.024,67.565,10.435,90.173,21.881,80.286,91.949,8.5891,17.7,72.374,46.238,85.665,11.84,88.223,47.804,83.348,57.889,25.256,50.275,17.663,48.525,22.208,32.144,32.67,57.902,52.441,52.754,31.591,32.65,56.994,59.081,14.224,53.475,5.8834,53.06,24.816,70.173,58.648,92.514,81.245,95.571,79.75,72.398,86.428,46.922,73.339,47.848,53.984,84.593,47.305,85.558,63.389,24.712
84.462,49.486,30.417,22.646,8.7689,75.925,53.145,68.514,71.568,43.655,62.113,55.672,45.59,57.544,7.8154,21.231,11.171,46.005,19.779,57.454,44.954,11.422,46.023,0.84163,79.374,78.856,30.259,91.1,54.585,6.9458,27.598,22.489,28.657,27.157,26.19,58.116,64.401,6.9174,60.204,74.651,45.347,37.405,19.892,54.193,16.143,39.77,9.5136,31.796,15.706,5.8845,25.366,80.377,3.3407,95.907,25.556,15.104,17.434,80.634,67.231,64.192,7.4124,24.19,14.781,80.158,24.522,95.521,55.099,58.465,66.194,70.126,37.655,78.222,15.163,78.096,62.013,25.243,82.094,14.484,34.605,7.4466,41.125,53.365,45.359,74.606,82.927,83.839,56.307,22.119,13.175,27.757,91.393,54.752,71.125,42.048,53.062,65.39,95.719,78.837,8.9594,5.8801
38.947,49.785,89.715,30.593,60.808,18,8.3169,33.253,15.78,10.97,83.7,86.142,70.776,8.5421,13.63,67.98,63.572,42.859,28.565,8.5988,7.7887,10.552,8.0558,18.754,0.38769,56.299,49.2,60.159,42.392,40.266,31.947,27.03,13.216,6.1622,93.503,6.0468,90.25,43.473,90.65,54.983,8.6276,68.147,50.316,7.4663,28.513,0.55499,68.366,41.286,7.1067,33.768,75.953,6.7076,83.002,72.779,7.3318,23.826,46.255,83.147,67.841,76.339,9.9806,53.366,36.019,41.536,27.384,8.8478,86.535,53.4,37.606,48.544,18.517,60.08,0.28268,18.561,23.364,33.2,76.706,24.738,94.466,56.383,46.144,31,48.423,31.364,35.802,28.822,39.078,9.5151,19.782,89.758,65.62,42.367,0.51498,79.034,12.327,46.47,24.468,5.3116,5.171,3.1532
82.102,90.122,14.404,44.584,9.3351,64.612,23.091,29.856,7.2634,12.601,20.902,45.744,86.256,40.433,64.31,79.807,61.896,23.418,65.134,55.066,78.177,70.548,91.71,84.124,95.696,78.282,4.0867,39.76,12.037,77.153,18.994,90.819,30.366,89.283,72.762,71.068,11.498,81.014,20.704,31.165,57.929,56.009,2.549,14.502,20.53,56.356,27.945,1.8963,85.736,45.863,65.989,94.384,95.899,39.384,72.707,8.0911,2.8609,89.085,5.9406,15.619,49.103,56.968,93.696,84.63,62.87,2.1185,27.616,40.972,35.899,67.219,92.094,12.318,39.19,20.348,90.069,93.661,59.701,57.463,36.627,27.661,44.547,17.768,18.781,32.915,27.878,34.041,94.913,16.021,56.309,58.14,16.384,94.389,85.152,38.874,94.021,43.731,29.467,2.6896,25.267,35.772
28.358,50.648,79.534,13.555,90.695,52.993,86.495,90.219,47.115,53.244,29.481,27.101,63.141,54.205,36.652,42.109,45.314,26.813,48.73,78.895,1.3752,24.975,62.311,33.284,68.373,40.672,6.1245,89.627,17.249,66.222,71.279,57.821,88.715,36.256,53.036,0.76202,74.23,58.64,53.959,8.428,91.329,84.691,79.887,95.124,33.024,21.319,77.551,81.333,89.916,66.243,3.6086,84.488,11.207,89.007,68.834,74.734,20.32,60.28,8.1759,4.4675,72.567,21.496,43.707,44.414,80.754,92.34,94.187,57.646,71.306,45.678,49.671,3.9396,23.799,39.305,15.03,31.761,22.533,42.156,48.454,80.026,35.374,69.201,12.864,55.763,12.321,14.081,68.695,78.729,71.772,63.376,14.507,85.414,5.6565,12.388,78.096,56.033,60.432,43.428,37.907,69.494
89.53,21.485,96.26,29.137,35.739,13.754,18.967,57.54,26.98,1.1711,51.679,91.376,2.7323,44.336,6.4595,72.607,15.053,81.364,96.76,34.644,91.412,66.839,56.162,84.359,52.133,20.609,71.92,49.66,12.837,63.886,65.434,24.015,79.431,26.019,70.589,5.1407,19.071,80.862,37.785,83.915,85.051,29.909,33.574,60.137,59.885,12.39,75.656,40.946,18.896,23.909,23.361,21.569,20.351,30.023,47.918,21.39,61.447,24.661,64.456,23.893,16.516,71.757,22.852,78.47,91.681,61.263,38.569,34.593,59.187,20.455,72.359,27.523,25.34,54.019,53.956,19.973,46.741,62.201,8.0212,16.035,40.358,13.942,71.95,92.611,3.0863,95.189,44.389,76.689,31.857,50.708,2.2029,10.801,82.685,12.932,68.683,45.868,72.897,14.599,72.842,14.733
49.465,78.27,53.396,63.71,57.16,92.877,35.642,53.111,28.954,24.466,57.524,35.066,84.149,1.4661,18.424,86.487,34.426,6.4129,16.63,81.884,33.88,18.213,35.457,92.943,63.742,7.4695,63.881,86.215,24.992,27.501,28.779,34.721,95.928,20.502,1.7984,25.968,10.935,84.511,22.091,83.291,13.621,64.631,3.0367,83.896,15.703,38.428,70.058,15.009,45.185,33.55,60.849,91.972,35.337,65.216,46.389,8.0264,59.566,28.863,77.95,6.3048,90.641,19.8,31.257,86.85,31.892,20.449,90.592,78.702,45.558,6.8616,19.742,66.677,55.857,27.519,12.82,41.835,26.561,53.14,72.592,9.5763,24.064,83.484,71.521,61.583,65.047,26.173,76.806,71.851,39.525,47.535,25.107,67.683,65.16,77.246,36.249,2.5833,22.319,54.035,55.757,9.5703
65.32,37.902,37.036,47.193,19.151,17.601,65.546,64.804,53.145,48.025,82.796,12.343,70.932,95.549,50.15,16.711,83.186,45.581,18.484,16.277,7.497,79.319,2.39,22.425,92.331,38.233,68.516,15.099,67.943,26.07,59.317,77.094,57.569,36.508,79.027,44.153,66.965,38.783,41.407,13.5,25.753,24.044,43.18,8.5758,41.902,85.138,58.175,25.062,11.898,27.521,55.361,36.986,4.0746,5.0305,2.2988,94.783,64.948,56.007,57.638,26.89,28.431,63.802,59.898,0.71676,9.6598,27.843,5.425,52.149,49.255,17.156,5.4468,51.649,34.752,30.524,96.398,67.186,40.102,20.341,59.954,14.309,42.236,81.58,11.787,43.651,85.151,37.879,88.578,8.1688,1.4032,20.046,15.689,67.051,16.567,18.179,4.3692,65.789,39.791,4.5475,83.212,5.1083
2.6152,20.612,61.689,67.484,89.095,11.524,89.107,61.326,44.063,50.728,36.868,10.403,37.833,50.148,39.929,4.0596,84.056,4.4199,63.54,58.13,24.145,16.595,4.2945,76.744,42.51,16.526,49.276,7.9174,43.54,51.661,74.211,7.1428,94.397,43.44,46.751,59.406,68.712,67.39,58.895,6.5048,30.266,52.213,3.2267,54.38,7.7706,19.302,4.6875,55.343,43.451,58.331,40.458,42.789,58.026,74.153,87.021,43.328,93.295,13.382,76.204,12.633,44.352,5.2111,95.917,18.719,57.382,23.105,49.601,50.649,60.201,8.5364,16.214,11.699,19.138,13.855,89.925,44.938,12.108,70.855,80.961,90.726,42.333,28.679,60.798,0.80132,68.149,15.36,6.5402,72.966,39.56,83.864,28.566,45.44,58.865,66.16,48.451,61.136,30.082,95.991,86.221,7.2103
74.123,58.095,25.12,15.695,2.6285,89.933,33.972,53.375,90.783,61.212,61.868,47.065,95.788,9.5108,31.72,37.523,19.558,24.97,58.493,68.543,1.2649,43.448,81.97,72.411,32.904,61.322,27.963,1.7072,73.149,46.214,12.197,82.203,69.139,68.893,20.73,96.584,39.493,55.542,38.179,15.049,47.936,3.2289,12.356,36.214,64.172,58.871,87.223,59.626,71.368,65.2,60.909,65.77,44.995,37.941,86.499,49.764,88.363,74.077,26.621,21.633,43.171,42.537,30.833,54.132,39.544,48.605,12.208,53.797,70.502,49.771,58.727,76.995,96.7,10.073,71.507,81.8,12.262,68.503,30.549,8.2351,40.6,70.59,51.587,9.962,40.716,25.613,64.776,88.92,17.888,43.848,20.639,75.572,33.03,17.668,88.074,36.868,38.46,94.514,68.479,61.268
58.863,84.081,6.4771,36.909,60.517,92.456,73.068,42.553,9.4454,66.259,12.012,25.313,81.173,24.714,90.829,83.52,58.008,62.394,88.852,45.342,70.835,32.694,54.219,89.121,26.194,30.115,92.026,61.197,92.547,39.539,81.966,27.928,96.667,64.639,47.906,8.1746,61.634,48.991,23.813,37.007,49.452,58.815,89.803,87.092,34.246,38.948,78.379,21.844,91.349,77.745,11.545,19.15,94.438,90.466,42.784,67.535,11.106,38.356,4.8237,60.825,35.304,35.474,23.784,39.939,21.663,92.611,3.9576,83.261,54.314,3.9637,11.507,7.0185,34.559,77.347,34.585,89.236,28.239,20.886,1.635,17.664,53.219,55.696,82.704,53.723,0.83613,21.44,84.142,72.546,17.306,38.274,9.2662,56.521,12.142,47.551,72.043,71.311,25.631,3.2598,75.582,8.4204
89.917,9.791,20.16,52.847,55.543,59.199,56.07,57.481,41.86,92.152,86.972,84.001,86.445,91.618,5.8535,75.017,27.297,22.45,19.957,30.066,57.029,54.876,18.939,77.725,14.771,49.65,49.107,54.006,34.776,23.593,52.108,13.724,19.745,75.438,52.295,70.084,79.139,19.815,57.814,2.2127,40.252,35.684,71.382,84.326,37.245,9.754,82.312,63.674,33.79,86.02,61.397,82.844,66.46,12.297,8.5695,90.705,26.895,4.2314,21.475,95.631,78.051,76.404,42.927,28.865,69.741,76.827,3.8268,13.794,7.7005,42.832,43.663,2.5853,69.297,36.589,13.792,47.585,4.4903,11.924,34.388,38.747,3.3913,71.931,94.994,40.362,86.887,27.007,14.222,25.805,41.309,33.82,91.492,10.551,0.35981,56.004,87.557,15.542,44.764,71.747,72.937,94.949
30.325,5.1597,9.6584,79.329,36.727,77.376,47.733,90.026,42.981,55.137,16.671,14.53,4.7059,42.85,22.098,49.681,70.145,40.057,56.442,48.539,10.313,44.051,88.698,33.532,92.931,44.533,53.156,3.1457,20.342,20.541,41.547,60.94,79.905,43.64,31.115,20.977,66.178,77.574,28.229,67.769,38.48,77.863,57.757,86.216,19.11,44.917,95.305,43.065,11.934,64.896,39.017,42.799,34.167,15.597,80.338,61.941,31.953,35.429,27.42,47.685,71.083,6.3592,73.844,25.083,77.464,47.519,73.39,83.328,85.241,54.647,83.913,64.897,13.859,54.335,45.994,62.679,74.112,86.086,2.8691,11.427,12.781,26.866,25.424,78.521,84.745,83.626,38.827,70.962,80.928,29.494,54.405,74.869,35.593,25.46,18.56,38.566,21.034,46.444,86.679,12.753
93.272,41.488,25.598,29.895,21.579,54.202,28.278,71.289,61.654,49.798,92.491,49.474,76.233,78.026,21.025,9.5249,73.07,59.26,41.082,60.849,50.139,86.189,87.954,40.964,79.896,24.836,54.408,52.969,7.2786,69.15,29.454,31.667,95.902,53.635,78.073,25.753,93.394,13.294,9.2156,60.741,73.173,78.201,36.326,58.829,22.174,82.502,85.86,28.627,20.307,6.2322,22.106,53.432,87.72,15.72,94.543,66.329,90.411,26.089,27.735,55.456,5.2747,16.083,63.157,81.321,71.715,68.404,20.195,4.2185,69.765,21.171,17.527,50.563,90.157,52.843,83.503,33.076,61.494,0.85772,30.052,16.878,50.431,72.428,92.178,49.941,64.661,36.96,36.171,8.5626,85.027,87.538,59.954,34.145,86.674,92.001,73.259,55.244,39.327,16.579,66.554,58.482
46.49,17.348,86.726,45.521,1.6928,22.315,84.265,61.831,31.406,34.902,32.023,0.77675,88.473,10.973,57.228,95.492,62.987,84.772,67.254,3.6943,55.5,57.367,1.008,76.035,3.4758,64.496,79.75,6.9709,93.165,59.124,52.608,88.311,6.1708,54.39,52.171,44.592,17.673,15.54,51.85,5.3708,20.499,17.59,72.463,65.472,63.25,45.342,75.853,80.199,55.838,44.412,92.656,50.083,42.86,25.913,10.694,69.44,65.55,89.937,70.704,38.599,16.925,30.217,30.104,82.64,38.886,35.042,48.91,67.081,13.935,36.644,61.683,70.697,20.208,77.999,96.703,57.324,76.866,3.7194,78.901,74.052,91.628,3.2596,13.192,11.758,41.895,95.928,80.106,75.516,81.944,62.694,70.971,21.832,40.742,54.576,53.283,80.879,78.421,68.478,60.861,24.737
59.712,70.219,88.487,94.213,11.182,37.985,8.2496,81.367,23.544,75.884,96.798,58.656,37.965,58.283,74.606,11.258,87.622,67.282,19.201,44.69,35.164,56.899,34.473,9.1254,93.037,71.032,39.427,70.806,49.411,60.192,79.442,77.26,90.974,72.692,76.198,13.67,24.991,1.2177,24.257,37.493,31.018,79.734,21.703,35.195,53.459,11.638,36.532,62.912,31.955,7.3616,69.532,32.334,30.279,67.298,63.823,74.432,58.372,20.126,62.174,94.869,42.602,79.265,8.2647,13.847,89.001,73.413,95.27,40.676,57.717,67.375,68.368,30.117,58.714,23.19,92.596,20.025,90.814,63.233,20.978,56.047,70.408,41.464,62.66,89.477,73.451,82.744,34.534,64.343,64.552,15.715,11.785,58.886,87.851,39.689,4.3217,52.422,82.573,40.746,45.009,31.295
